time_stamp, total_power, temps_avg,
1646083255.506476,8.599,60.0,
1646083255.7070224,8.599,61.5,
1646083255.9075832,8.577,61.25,
1646083256.1080744,8.577,62.0,
1646083256.3085866,8.577,61.0,
1646083256.5090976,8.577,61.75,
1646083256.7096336,8.577,61.75,
1646083256.910182,8.577,62.25,
1646083257.1107285,8.29,62.0,
1646083257.31125,8.29,62.0,
1646083257.5117772,8.29,62.0,
1646083257.7123218,8.592,62.0,
1646083257.9128585,8.592,61.0,
1646083258.1133904,8.592,59.75,
1646083258.3139093,8.592,62.5,
1646083258.514446,8.592,60.25,
1646083258.714839,8.592,61.0,
1646083258.915364,8.592,62.25,
1646083259.115905,9.027,61.5,
1646083259.3164122,9.027,60.25,
1646083259.5169303,9.027,60.75,
1646083259.7174406,9.027,61.5,
1646083259.9179866,8.344,61.75,
1646083260.118515,8.344,61.75,
1646083260.3191702,8.344,61.5,
1646083260.5196767,8.344,60.75,
1646083260.720211,8.344,62.0,
1646083260.9207451,8.683,61.75,
1646083261.121263,8.683,61.75,
1646083261.3217883,8.683,61.25,
1646083261.522297,8.683,61.75,
1646083261.7228298,8.683,61.25,
1646083261.923357,8.63,61.75,
1646083262.123899,8.63,61.25,
1646083262.3244164,8.63,61.25,
1646083262.524949,8.63,61.0,
1646083262.7254605,8.63,62.25,
1646083262.925973,8.63,62.25,
1646083263.1265228,8.523,62.0,
1646083263.3270173,8.523,62.5,
1646083263.5274537,8.523,62.25,
1646083263.7278957,8.886,62.25,
1646083263.928283,8.886,61.25,
1646083264.1288168,8.886,62.25,
1646083264.3293598,8.886,62.25,
1646083264.5298998,8.886,62.5,
1646083264.7304382,8.886,62.0,
1646083264.9311602,8.813,62.5,
1646083265.1314743,8.813,62.0,
1646083265.3318017,8.813,61.0,
1646083265.5322244,8.813,62.25,
1646083265.732801,8.813,61.25,
1646083265.9332933,8.538,62.25,
1646083266.1337862,8.538,62.25,
1646083266.3343127,8.538,61.25,
1646083266.5348358,8.538,62.25,
1646083266.7353487,8.172,62.0,
1646083266.935845,8.172,61.5,
1646083267.1363633,8.172,61.25,
1646083267.3369055,8.172,61.75,
1646083267.537419,8.172,61.75,
1646083267.7379527,8.485,62.25,
1646083267.9384727,8.485,62.5,
1646083268.1391242,8.485,62.5,
1646083268.3396525,8.485,62.25,
1646083268.5402057,8.485,62.5,
1646083268.7407248,8.485,62.25,
1646083268.9412608,8.931,62.0,
1646083269.1417587,8.931,61.0,
1646083269.3422687,8.931,61.75,
1646083269.5427344,8.931,61.25,
1646083269.74326,8.931,61.0,
1646083269.9437964,8.68,61.5,
1646083270.1443286,8.68,62.0,
1646083270.344865,8.68,61.75,
1646083270.545526,8.68,62.5,
1646083270.7460616,8.68,62.5,
1646083270.9467313,8.76,61.5,
1646083271.147255,8.76,62.5,
1646083271.3477883,8.76,62.75,
1646083271.5483239,8.76,62.5,
1646083271.7488496,8.76,62.5,
1646083271.9492846,8.886,62.25,
1646083272.149581,8.886,62.5,
1646083272.3499079,8.886,62.5,
1646083272.5503397,8.886,62.25,
1646083272.7508955,8.886,62.0,
1646083272.951554,8.996,62.25,
1646083273.152271,8.996,61.75,
1646083273.3528051,8.996,62.5,
1646083273.5532224,8.996,60.75,
1646083273.7536504,8.996,62.0,
1646083273.9541495,8.733,61.75,
1646083274.1548116,8.733,60.5,
1646083274.3553169,8.733,61.5,
1646083274.555859,8.733,61.5,
1646083274.756385,8.977,61.25,
1646083274.9569182,8.977,62.25,
1646083275.1574504,8.977,62.5,
1646083275.357993,8.977,62.0,
1646083275.558535,8.977,60.0,
1646083275.7590551,8.584,61.75,
