time_stamp, total_power, cpu_temp,
1646070459.5032787,5.68,48.85,
1646070459.7036092,5.68,48.312,
1646070459.9039338,5.68,48.312,
1646070460.1042206,5.68,48.85,
1646070460.304523,5.68,48.312,
1646070460.5048616,5.68,49.388,
1646070460.705168,6.088,49.388,
1646070460.9055371,6.088,49.388,
1646070461.1058505,6.088,49.388,
1646070461.3061533,6.088,48.85,
1646070461.5064433,5.813,49.388,
1646070461.7067282,5.813,48.312,
1646070461.9070473,5.813,48.312,
1646070462.1073797,5.813,49.388,
1646070462.3076668,5.813,48.85,
1646070462.5079818,5.615,49.388,
1646070462.7082803,5.615,48.85,
1646070462.9085858,5.615,48.312,
1646070463.108885,5.615,48.312,
1646070463.3092072,5.615,49.388,
1646070463.5094974,5.939,49.388,
1646070463.7097821,5.939,49.388,
1646070463.9100645,5.939,48.312,
1646070464.1103554,5.939,48.85,
1646070464.3106596,5.939,48.85,
1646070464.510985,5.889,48.312,
1646070464.7112744,5.889,48.312,
1646070464.9116042,5.889,49.388,
1646070465.111931,5.889,48.312,
1646070465.3122118,5.889,48.85,
1646070465.512501,5.958,48.312,
1646070465.7128346,5.958,48.85,
1646070465.9131472,5.958,49.388,
1646070466.1134439,5.958,49.388,
1646070466.3137596,5.958,49.388,
1646070466.5140467,5.611,48.312,
1646070466.7143686,5.611,48.85,
1646070466.9147012,5.611,48.312,
1646070467.114983,5.611,48.85,
1646070467.3152792,5.611,49.388,
1646070467.5155876,6.031,48.312,
1646070467.7158828,6.031,48.85,
1646070467.9161847,6.031,48.85,
1646070468.1165152,6.031,48.312,
1646070468.316816,6.031,49.388,
1646070468.5171382,6.084,48.85,
1646070468.7174473,6.084,48.85,
1646070468.9177482,6.084,48.312,
1646070469.1180344,6.084,49.388,
1646070469.3183289,6.084,48.85,
1646070469.5186355,5.718,49.388,
1646070469.7189791,5.718,48.85,
1646070469.9193244,5.718,48.312,
1646070470.1196122,5.718,49.388,
1646070470.3199265,5.718,48.85,
1646070470.520202,5.603,49.388,
1646070470.7205188,5.603,48.85,
1646070470.9208248,5.603,48.312,
1646070471.12113,5.603,48.312,
