time_stamp, total_power, temps_avg,
1646080520.3156464,9.767,67.5,
1646080520.5160666,9.767,67.5,
1646080520.7166085,9.767,68.0,
1646080520.9171193,9.767,68.0,
1646080521.1176596,9.767,68.0,
1646080521.3182068,9.767,67.0,
1646080521.5187674,9.767,67.75,
1646080521.7192903,9.767,67.75,
1646080521.9198232,9.767,68.0,
1646080522.1203432,9.767,68.5,
1646080522.320861,9.767,68.25,
1646080522.5214198,9.767,67.75,
1646080522.7219615,9.767,67.0,
1646080522.9225054,9.767,67.25,
1646080523.1230428,10.035,67.25,
1646080523.3236935,10.035,68.5,
1646080523.5242202,10.035,68.25,
1646080523.72475,10.035,68.0,
1646080523.9252896,10.241,67.75,
1646080524.1258488,10.241,68.0,
1646080524.326403,10.241,68.25,
1646080524.5269184,10.241,68.25,
1646080524.727451,10.241,68.0,
1646080524.9279943,9.893,68.0,
1646080525.1285293,9.893,68.0,
1646080525.3290875,9.893,67.25,
1646080525.529624,9.893,68.25,
1646080525.7301517,9.893,67.75,
1646080525.9307892,9.893,68.0,
1646080526.1326704,10.027,68.0,
1646080526.3331099,10.027,68.5,
1646080526.5338745,10.027,68.0,
1646080526.7343185,10.027,67.5,
1646080526.9347718,9.695,68.5,
1646080527.1351972,9.695,68.25,
1646080527.335626,9.695,68.75,
1646080527.5361907,9.695,68.5,
1646080527.7366233,10.164,68.0,
1646080527.937061,10.164,68.75,
1646080528.1376202,10.164,68.0,
1646080528.3383405,10.164,68.0,
1646080528.5388713,10.164,68.0,
1646080528.7395632,10.164,68.5,
1646080528.9400783,10.164,68.75,
1646080529.1406043,9.813,69.25,
1646080529.341039,9.813,68.0,
1646080529.5413594,9.813,68.25,
1646080529.7418144,9.813,67.5,
1646080529.9423463,9.725,68.25,
1646080530.1428657,9.725,68.25,
1646080530.3434055,9.725,68.5,
1646080530.543933,9.725,68.0,
1646080530.7444568,9.924,68.0,
1646080530.9449992,9.924,68.75,
1646080531.145539,9.924,69.0,
1646080531.3460026,9.924,68.5,
1646080531.5464258,9.924,68.25,
1646080531.747001,10.161,69.0,
1646080531.9475467,10.161,68.5,
1646080532.1479754,10.161,68.25,
1646080532.3482788,10.161,68.25,
1646080532.5486,10.161,68.5,
1646080532.7489269,10.161,68.25,
1646080532.9493718,10.161,68.0,
1646080533.1499078,10.103,69.0,
1646080533.3504076,10.103,69.0,
1646080533.5509377,10.103,68.5,
1646080533.7513695,10.103,67.5,
1646080533.9517837,10.233,67.5,
1646080534.1522274,10.233,68.25,
1646080534.3525581,10.233,67.75,
1646080534.5530016,10.233,68.0,
1646080534.7535431,10.233,68.25,
1646080534.9540915,9.981,69.0,
1646080535.1547358,9.981,68.25,
1646080535.3552516,9.981,67.75,
1646080535.5557861,9.981,68.0,
1646080535.7562869,9.981,68.25,
1646080535.9568226,9.973,68.5,
1646080536.1573935,9.973,68.75,
1646080536.357948,9.973,69.0,
1646080536.5584753,9.973,68.0,
1646080536.7590044,10.332,68.5,
1646080536.9595318,10.332,69.0,
1646080537.1600623,10.332,68.5,
1646080537.3605673,10.332,69.0,
1646080537.5611115,10.332,68.25,
1646080537.7616258,10.332,68.75,
1646080537.9621558,10.332,69.0,
1646080538.1627805,10.332,69.0,
1646080538.363302,10.332,69.0,
1646080538.5638497,10.332,67.75,
1646080538.764374,10.332,68.5,
1646080538.9649053,10.332,67.75,
1646080539.1654792,10.332,68.0,
1646080539.366034,10.332,68.0,
1646080539.5665362,10.332,68.25,
1646080539.7670777,10.332,68.75,
1646080539.9675164,10.332,68.75,
1646080540.167812,10.332,69.0,
1646080540.3682199,10.332,69.25,
1646080540.5687435,10.332,67.75,
1646080540.7693,10.332,67.75,
1646080540.9698489,10.332,68.25,
1646080541.1704059,10.332,68.0,
1646080541.3709412,10.332,67.75,
1646080541.57148,10.332,68.5,
1646080541.7719893,10.042,68.5,
1646080541.9725018,10.042,68.25,
1646080542.173005,10.042,69.0,
1646080542.373516,10.042,69.0,
1646080542.5740433,10.042,67.75,
1646080542.7747192,10.042,68.0,
1646080542.9752626,10.042,68.5,
1646080543.1757915,10.042,68.0,
1646080543.376318,10.042,67.25,
1646080543.5770512,10.042,67.5,
1646080543.7775657,10.042,67.75,
1646080543.9780989,10.042,66.75,
1646080544.178781,10.042,67.75,
1646080544.3793015,10.042,68.25,
1646080544.5798361,10.042,68.25,
1646080544.7804015,9.844,68.25,
1646080544.9808943,9.844,67.25,
1646080545.1814299,9.844,67.75,
1646080545.3819516,9.844,67.5,
1646080545.5824697,9.844,68.0,
1646080545.7829998,9.844,67.0,
1646080545.9835162,10.161,67.0,
1646080546.1840477,10.161,68.0,
1646080546.3845916,10.161,68.0,
1646080546.5855415,10.161,67.75,
1646080546.786085,9.752,68.25,
1646080546.9867566,9.752,68.5,
1646080547.1872778,9.752,67.5,
1646080547.3879588,9.752,67.5,
1646080547.588488,9.752,68.0,
1646080547.7890465,9.752,68.0,
1646080547.9895825,9.752,68.0,
1646080548.1901011,9.702,68.75,
1646080548.390862,9.702,68.0,
1646080548.5913112,9.702,68.0,
1646080548.7916226,9.702,68.0,
1646080548.9920652,10.015,68.25,
1646080549.192585,10.015,68.25,
1646080549.3931243,10.015,68.75,
1646080549.5936308,10.015,67.0,
1646080549.7941875,10.015,67.75,
1646080549.9947014,10.015,68.0,
1646080550.1950178,10.103,68.0,
1646080550.395444,10.103,68.5,
1646080550.5959697,10.103,68.0,
1646080550.7964098,9.603,68.0,
1646080550.9967139,9.603,68.0,
1646080551.197145,9.603,68.75,
1646080551.3976555,9.603,68.0,
1646080551.5982559,9.603,67.5,
1646080551.7986965,9.603,67.75,
1646080551.9990187,9.947,68.25,
1646080552.1994486,9.947,68.25,
1646080552.3999925,9.947,68.25,
1646080552.6004493,9.947,67.75,
1646080552.800881,9.947,67.5,
1646080553.0013285,9.993,67.75,
1646080553.2017443,9.993,67.75,
1646080553.4021735,9.993,68.25,
1646080553.6027017,9.993,68.75,
1646080553.8032253,10.286,68.25,
1646080554.0037704,10.286,66.75,
1646080554.204219,10.286,67.5,
1646080554.4046361,10.286,68.0,
1646080554.6051478,10.286,68.0,
1646080554.805665,10.286,69.0,
1646080555.006176,9.794,68.25,
1646080555.2066946,9.794,69.0,
1646080555.407189,9.794,69.0,
1646080555.6077294,9.794,68.0,
1646080555.8082764,9.794,68.0,
1646080556.0088055,9.794,68.0,
1646080556.2093177,10.21,67.75,
1646080556.409841,10.21,68.75,
1646080556.6103191,10.21,68.25,
1646080556.810851,10.019,67.75,
1646080557.0113618,10.019,68.0,
1646080557.211888,10.019,67.0,
1646080557.4124334,10.019,68.5,
1646080557.6129267,10.019,68.5,
1646080557.8134515,10.019,67.5,
1646080558.0149755,10.115,67.0,
1646080558.2154064,10.115,67.0,
1646080558.4159398,10.115,68.0,
1646080558.6164742,10.115,67.5,
1646080558.8169847,10.34,67.75,
1646080559.017503,10.34,67.0,
1646080559.2180388,10.34,67.5,
1646080559.4185672,10.34,67.75,
1646080559.6200807,10.34,68.0,
1646080559.8205101,10.077,68.5,
1646080560.0210497,10.077,68.25,
1646080560.2215903,10.077,68.5,
1646080560.4221113,10.077,68.5,
1646080560.622732,10.077,68.0,
1646080560.8234136,10.141,68.25,
1646080561.023957,10.141,68.25,
1646080561.2244232,10.141,69.0,
1646080561.4247768,10.141,67.5,
1646080561.6250935,10.141,67.75,
1646080561.8255813,9.622,68.25,
1646080562.0260804,9.622,67.5,
1646080562.2264009,9.622,67.75,
1646080562.4266853,9.622,68.0,
1646080562.6270974,9.622,68.0,
1646080562.8276396,9.622,68.0,
1646080563.0281804,9.966,67.75,
1646080563.2287157,9.966,68.0,
1646080563.42925,9.966,68.0,
1646080563.629773,9.966,68.5,
1646080563.8303201,9.848,66.25,
1646080564.0307655,9.848,67.5,
1646080564.2312067,9.848,67.75,
1646080564.4317284,9.848,68.0,
1646080564.6322694,9.848,67.75,
1646080564.8327823,9.851,67.5,
1646080565.0333116,9.851,68.0,
1646080565.233833,9.851,68.25,
1646080565.4343834,9.851,68.5,
1646080565.63504,9.851,66.75,
1646080565.8355618,9.668,68.25,
1646080566.0360715,9.668,68.75,
1646080566.236577,9.668,69.25,
1646080566.4370959,9.668,68.25,
1646080566.6375506,9.668,68.25,
1646080566.8378668,10.428,68.75,
1646080567.038178,10.428,68.25,
1646080567.2385075,10.428,68.75,
1646080567.4386847,10.428,68.5,
1646080567.639106,10.428,68.5,
1646080567.8397274,10.428,67.75,
1646080568.0402606,10.428,68.25,
1646080568.2407734,10.428,69.0,
1646080568.441311,10.428,68.0,
1646080568.6417744,10.428,67.75,
1646080568.8420656,10.428,68.25,
1646080569.042705,9.668,67.5,
1646080569.24341,9.668,68.0,
1646080569.4438488,9.668,68.25,
1646080569.6441567,9.668,68.0,
1646080569.8447032,10.218,68.0,
1646080570.0451465,10.218,68.75,
1646080570.245584,10.218,67.0,
1646080570.4459937,10.218,67.75,
1646080570.6464531,10.218,68.0,
1646080570.8469832,10.218,68.0,
1646080571.0475106,9.859,67.0,
1646080571.2480512,9.859,68.25,
1646080571.4485908,9.859,67.75,
1646080571.6490521,9.859,68.0,
1646080571.849494,9.859,68.0,
1646080572.0500298,9.859,68.25,
1646080572.250725,9.859,68.25,
1646080572.451253,9.859,68.25,
1646080572.651821,9.859,68.25,
1646080572.8523335,9.859,68.0,
1646080573.0528653,9.859,68.25,
1646080573.2534013,9.859,68.0,
1646080573.4539316,9.977,68.0,
1646080573.6544497,9.977,68.75,
1646080573.854982,9.989,68.0,
1646080574.055685,9.989,68.5,
1646080574.256194,9.989,68.75,
1646080574.456719,9.989,67.0,
1646080574.6572452,9.989,68.0,
1646080574.8577785,9.836,68.5,
1646080575.0583098,9.836,68.75,
1646080575.258997,9.836,68.75,
1646080575.459665,9.836,67.75,
1646080575.6601958,9.836,67.5,
1646080575.8607612,9.844,67.5,
1646080576.0613248,9.844,68.25,
1646080576.2618601,9.844,68.25,
1646080576.462399,9.844,68.75,
1646080576.6629078,9.844,68.75,
1646080576.8635778,9.844,68.0,
1646080577.064113,9.977,67.75,
1646080577.2646585,9.977,68.0,
1646080577.4651837,9.977,67.5,
1646080577.6657045,9.977,68.0,
1646080577.8662298,9.977,68.25,
1646080578.066743,9.821,68.75,
1646080578.2672756,9.821,68.0,
1646080578.4679337,9.821,68.75,
1646080578.6684604,9.821,68.25,
1646080578.8690135,9.821,68.5,
1646080579.0695224,9.821,68.0,
1646080579.2700524,9.821,68.5,
1646080579.4707096,9.821,68.75,
1646080579.6712096,10.195,68.75,
1646080579.8717284,9.912,68.75,
1646080580.072251,9.912,69.25,
1646080580.2727835,9.912,68.5,
1646080580.4733102,9.912,69.0,
1646080580.6738498,9.912,68.75,
1646080580.8743768,10.439,68.75,
1646080581.074892,10.439,67.75,
1646080581.27541,10.439,69.0,
1646080581.4759476,10.439,68.5,
1646080581.676483,10.439,69.0,
1646080581.8769166,10.065,69.25,
1646080582.0773282,10.065,69.0,
1646080582.277866,10.065,68.5,
1646080582.4784133,10.065,68.25,
1646080582.6788917,10.065,67.75,
1646080582.8794134,10.065,68.25,
1646080583.0799553,10.065,68.25,
1646080583.280492,10.065,68.0,
1646080583.4811764,10.065,68.0,
1646080583.6818433,10.065,68.25,
1646080583.8823688,10.065,68.75,
1646080584.08294,10.065,68.5,
1646080584.2834597,10.065,68.5,
1646080584.483995,10.065,69.0,
1646080584.6845205,10.286,68.75,
1646080584.8850846,10.286,68.0,
1646080585.085615,10.119,68.25,
1646080585.2861435,10.119,68.0,
1646080585.48683,10.119,68.0,
1646080585.68753,10.119,68.75,
1646080585.8880494,9.714,68.75,
1646080586.0885851,9.714,67.5,
1646080586.2891192,9.714,67.75,
1646080586.4896572,9.714,68.0,
1646080586.6902735,9.714,68.5,
1646080586.8907213,10.252,68.75,
1646080587.0911515,10.252,68.75,
1646080587.2914507,10.252,69.25,
1646080587.4917433,10.252,68.25,
1646080587.6921802,10.252,68.25,
1646080587.8925974,10.435,67.5,
1646080588.0930188,10.435,68.75,
1646080588.2935333,10.435,69.0,
1646080588.4940472,10.435,68.5,
1646080588.6947532,10.435,68.5,
1646080588.895282,10.027,68.25,
1646080589.0958264,10.027,67.75,
1646080589.296162,10.027,68.0,
1646080589.496594,10.027,68.25,
1646080589.6971262,10.027,68.0,
1646080589.8976328,10.275,68.75,
1646080590.0981631,10.275,69.5,
1646080590.298755,10.275,68.0,
1646080590.4990723,10.275,68.5,
1646080590.6993873,10.275,68.25,
1646080590.8997056,10.275,68.25,
1646080591.1001306,10.191,68.5,
1646080591.3006463,10.191,68.75,
1646080591.5011528,10.191,69.0,
1646080591.7016811,10.191,68.75,
1646080591.9022222,10.099,68.5,
1646080592.1027703,10.099,68.25,
1646080592.3032892,10.099,68.25,
1646080592.5038168,10.099,68.75,
1646080592.7043402,10.099,68.75,
1646080592.9048572,10.099,68.0,
1646080593.1053991,10.286,67.5,
1646080593.3059313,10.286,68.75,
1646080593.506454,10.286,68.25,
1646080593.706882,10.286,68.75,
1646080593.9074113,10.401,69.0,
1646080594.1079404,10.401,69.0,
1646080594.308392,10.401,68.25,
1646080594.5088117,10.401,68.75,
1646080594.7093465,10.401,68.0,
1646080594.9098654,9.653,67.75,
1646080595.1103613,9.653,68.5,
1646080595.3108835,9.653,68.75,
1646080595.5114055,9.653,69.0,
1646080595.711947,9.653,69.0,
1646080595.9124858,9.653,68.0,
1646080596.1129866,9.653,69.0,
1646080596.313512,9.653,68.75,
1646080596.5140455,9.653,68.0,
1646080596.7147295,9.653,68.25,
1646080596.9152737,9.653,67.75,
1646080597.1158116,9.653,68.0,
1646080597.3163462,9.905,68.0,
1646080597.516892,9.905,67.5,
1646080597.7174206,9.905,68.0,
1646080597.9181726,9.905,68.25,
1646080598.11882,9.905,68.25,
1646080598.3194366,9.905,68.75,
1646080598.5197506,9.512,69.0,
1646080598.7201667,9.512,68.5,
1646080598.920682,10.126,68.5,
1646080599.12118,10.126,67.5,
1646080599.321731,10.126,68.0,
1646080599.5222697,10.126,68.0,
1646080599.7227464,9.935,67.75,
1646080599.923076,9.935,67.75,
1646080600.1233642,9.935,67.75,
1646080600.323794,9.935,67.75,
1646080600.5243485,9.935,68.25,
1646080600.7247777,9.935,68.0,
1646080600.9251187,10.206,68.25,
1646080601.125547,10.206,68.0,
1646080601.3260705,10.206,69.0,
1646080601.5269837,10.206,66.75,
1646080601.7274394,10.206,67.5,
1646080601.927883,9.504,68.25,
1646080602.128426,9.504,67.5,
1646080602.32895,9.504,67.75,
1646080602.5294936,9.504,68.75,
1646080602.7300122,9.504,67.25,
1646080602.9305499,9.935,68.25,
1646080603.1309829,9.935,68.5,
1646080603.3314066,9.935,68.75,
1646080603.5319388,9.935,68.0,
1646080603.7324753,9.935,67.75,
1646080603.932998,10.153,68.0,
1646080604.1334808,10.153,67.75,
1646080604.3339336,10.153,67.75,
1646080604.5344815,10.153,68.0,
1646080604.7348902,9.496,68.0,
1646080604.935444,9.496,68.0,
1646080605.135971,9.496,69.0,
1646080605.3365083,9.496,68.75,
1646080605.537031,9.496,68.75,
1646080605.7375565,9.496,69.0,
1646080605.9380805,9.496,68.25,
1646080606.1387575,10.428,68.5,
1646080606.3392835,10.428,68.25,
1646080606.5398262,10.428,68.0,
1646080606.7403657,10.428,68.0,
1646080606.9409297,10.428,67.75,
1646080607.1414678,9.695,68.5,
1646080607.3419797,9.695,68.0,
1646080607.5425448,9.695,67.5,
1646080607.7430809,9.695,67.75,
1646080607.9437773,9.725,67.75,
1646080608.1442993,9.725,68.25,
1646080608.3448324,9.725,67.25,
1646080608.5453396,9.725,68.0,
1646080608.7458766,9.725,67.75,
1646080608.9464202,9.725,67.75,
1646080609.1469505,9.725,68.0,
1646080609.347481,9.725,67.0,
1646080609.547991,9.725,68.5,
1646080609.7485332,9.725,67.75,
1646080609.9490538,9.725,68.5,
1646080610.1495929,9.725,68.25,
1646080610.350118,10.309,67.0,
1646080610.550791,10.309,68.0,
1646080610.751314,10.309,67.75,
1646080610.9518373,10.309,68.0,
1646080611.1523554,10.309,67.5,
1646080611.3528984,9.603,68.0,
1646080611.5534158,9.603,68.5,
1646080611.7539356,9.603,68.5,
1646080611.9544702,9.981,69.0,
1646080612.1549838,9.981,68.0,
1646080612.3555293,9.981,68.25,
1646080612.556046,9.981,68.0,
1646080612.756591,9.981,68.5,
1646080612.9570327,9.981,68.75,
1646080613.1573584,10.222,68.5,
1646080613.3576803,10.222,68.75,
1646080613.5581148,10.222,68.25,
1646080613.7587545,9.993,69.0,
1646080613.9593039,9.993,69.0,
1646080614.1597621,9.993,68.5,
1646080614.3601694,9.993,68.5,
1646080614.5606806,9.993,67.75,
1646080614.7612104,9.993,68.75,
1646080614.9617295,9.993,68.25,
1646080615.1622498,10.18,68.25,
1646080615.3627207,10.18,68.0,
1646080615.5631444,10.18,68.5,
1646080615.7636657,10.18,68.75,
1646080615.9641986,10.18,68.75,
1646080616.1647384,10.172,68.5,
1646080616.3652692,10.172,69.25,
1646080616.565812,10.172,68.75,
1646080616.7662525,10.172,68.25,
1646080616.9666317,9.779,68.25,
1646080617.1669776,9.779,68.75,
1646080617.3673015,9.779,68.25,
1646080617.5677533,9.779,68.5,
1646080617.7682052,9.779,68.75,
1646080617.9686735,9.779,69.0,
1646080618.1692069,9.836,69.25,
1646080618.3698034,9.836,68.75,
1646080618.570343,9.836,69.25,
1646080618.7707884,9.836,68.25,
1646080618.9710894,9.951,68.5,
1646080619.171405,9.951,68.75,
1646080619.3718283,9.951,69.0,
1646080619.5722797,9.951,68.25,
1646080619.7727218,9.951,69.25,
1646080619.9732242,10.336,68.0,
1646080620.1737614,10.336,69.0,
1646080620.3742182,10.336,68.75,
1646080620.574527,10.336,68.0,
1646080620.7748973,10.077,68.5,
1646080620.9754097,10.077,68.75,
1646080621.1759903,10.077,69.0,
1646080621.3765247,10.077,68.0,
1646080621.5770016,10.077,68.0,
1646080621.777436,10.077,68.0,
1646080621.9779887,9.428,68.0,
1646080622.1784446,9.428,68.5,
1646080622.3788464,9.428,68.5,
1646080622.579269,9.428,68.5,
1646080622.7796998,10.168,68.0,
1646080622.9804103,10.168,68.5,
1646080623.1809154,10.168,68.75,
1646080623.3814619,10.168,68.75,
1646080623.5819836,10.168,68.75,
1646080623.7824242,9.878,68.75,
1646080623.9828293,9.878,68.75,
1646080624.1834784,9.878,68.0,
1646080624.3839986,9.878,66.75,
1646080624.5845215,9.878,68.0,
1646080624.785056,9.619,67.0,
1646080624.9855468,9.619,68.75,
1646080625.186109,9.619,68.25,
1646080625.386768,9.619,68.5,
1646080625.5872858,9.619,68.75,
1646080625.7878153,9.619,68.25,
1646080625.9883888,10.107,68.0,
1646080626.188907,10.107,68.5,
1646080626.3894644,10.107,69.0,
1646080626.5900035,10.107,68.75,
1646080626.7905471,10.027,69.25,
1646080626.9910717,10.027,69.0,
1646080627.191592,10.027,68.75,
1646080627.3921423,10.027,68.0,
1646080627.5926723,10.027,67.5,
1646080627.79321,10.027,68.25,
1646080627.9937398,9.947,67.75,
1646080628.1942937,9.947,67.75,
1646080628.394838,9.947,68.5,
1646080628.5955007,9.947,67.25,
1646080628.7960083,9.947,68.0,
1646080628.9965427,9.912,67.75,
1646080629.197057,9.912,68.75,
1646080629.3975585,9.912,68.5,
1646080629.5980601,9.912,68.5,
1646080629.798493,10.107,68.25,
1646080629.9990394,10.107,69.0,
1646080630.1995876,10.107,68.75,
1646080630.400121,10.107,68.25,
1646080630.6006474,10.107,68.75,
1646080630.8011782,10.096,69.0,
1646080631.0017183,10.096,68.75,
1646080631.2021403,10.096,68.0,
1646080631.4024613,10.096,67.75,
1646080631.6027095,10.096,68.0,
1646080631.80302,10.286,68.5,
1646080632.003315,10.286,69.0,
1646080632.2037497,10.286,69.0,
1646080632.404285,10.286,68.5,
1646080632.6048305,10.286,67.75,
1646080632.8053808,9.325,68.0,
1646080633.0059257,9.325,68.25,
1646080633.206459,9.325,68.25,
1646080633.406977,9.325,68.0,
1646080633.6074936,9.325,68.25,
1646080633.807929,9.695,68.0,
1646080634.0083637,9.695,68.75,
1646080634.208903,9.695,69.0,
1646080634.4093804,9.695,68.25,
1646080634.609691,9.695,68.5,
1646080634.8100076,9.806,68.75,
1646080635.0104282,9.806,68.25,
1646080635.2109635,9.806,68.0,
1646080635.4114704,9.806,68.25,
1646080635.6119907,9.806,68.75,
1646080635.8125262,9.806,68.75,
1646080636.0130424,9.806,68.25,
1646080636.2136045,10.351,68.75,
1646080636.414123,10.351,68.5,
1646080636.6146638,10.351,68.0,
1646080636.8149908,10.061,68.0,
1646080637.0154977,10.061,68.0,
1646080637.215949,10.061,68.25,
1646080637.4162629,10.061,67.75,
1646080637.616746,10.061,68.5,
1646080637.8172762,9.622,67.75,
1646080638.0177019,9.622,67.5,
1646080638.2180374,9.622,67.25,
1646080638.4184732,9.622,68.25,
1646080638.6190224,9.622,66.0,
1646080638.81953,9.622,68.5,
1646080639.0200317,9.622,67.5,
1646080639.2205708,9.622,68.0,
1646080639.421087,9.622,68.5,
1646080639.6216154,9.622,67.75,
1646080639.822139,9.622,67.5,
1646080640.0227966,9.622,69.0,
1646080640.223246,9.832,68.75,
1646080640.423538,9.832,68.25,
1646080640.6239014,9.832,68.0,
1646080640.824229,9.863,67.75,
1646080641.02466,9.863,68.0,
1646080641.225077,9.863,68.0,
1646080641.4254878,9.863,68.5,
1646080641.6260967,9.863,68.5,
1646080641.8268414,10.214,68.0,
1646080642.0272853,10.214,68.5,
1646080642.2277331,10.214,68.75,
1646080642.428193,10.214,67.75,
1646080642.6285162,10.214,68.5,
1646080642.8289351,10.214,68.5,
1646080643.0294776,9.744,68.25,
1646080643.230016,9.744,68.5,
1646080643.430808,9.744,68.75,
1646080643.6313634,9.744,68.75,
1646080643.8319035,10.267,68.25,
1646080644.032437,10.267,67.75,
1646080644.2329922,10.267,68.25,
1646080644.4335155,10.267,68.0,
1646080644.6340458,10.267,68.0,
1646080644.8347745,9.577,68.5,
1646080645.035229,9.577,68.0,
1646080645.235551,9.577,68.0,
1646080645.4358857,9.577,69.0,
1646080645.6361911,9.577,69.0,
1646080645.8364913,9.577,68.25,
1646080646.0369058,9.577,68.25,
1646080646.2374349,9.577,67.5,
1646080646.437968,9.577,68.5,
1646080646.6385074,10.18,68.0,
1646080646.8390467,10.18,68.75,
1646080647.0395813,10.18,68.5,
1646080647.2401102,10.18,68.75,
1646080647.440644,10.18,67.5,
1646080647.6410856,10.18,68.0,
1646080647.841464,9.931,68.25,
1646080648.0418255,9.931,69.0,
1646080648.2422683,9.931,69.0,
1646080648.4428155,9.931,68.75,
1646080648.643326,9.931,67.75,
1646080648.8438663,10.13,67.5,
1646080649.0443847,10.13,68.0,
1646080649.244911,10.13,68.0,
1646080649.4453378,10.13,68.0,
1646080649.645853,10.13,68.0,
1646080649.846297,10.13,68.25,
1646080650.0468037,9.634,68.5,
1646080650.247207,9.634,68.5,
1646080650.4475257,9.634,69.0,
1646080650.6479592,9.634,68.75,
1646080650.8485584,10.5,68.25,
1646080651.0489986,10.5,69.0,
1646080651.2498024,10.5,68.25,
1646080651.4502277,10.5,69.0,
1646080651.650664,10.5,69.0,
1646080651.8510637,10.096,68.25,
1646080652.0515146,10.096,68.25,
1646080652.251839,10.096,67.75,
1646080652.4521694,10.096,68.75,
1646080652.6524734,10.096,68.5,
1646080652.8529027,10.096,68.75,
1646080653.0534234,10.096,68.75,
1646080653.253933,10.054,68.25,
1646080653.454468,10.054,68.75,
1646080653.654974,10.054,67.75,
1646080653.8555033,9.695,68.25,
1646080654.0560133,9.695,68.25,
1646080654.2565372,9.695,69.0,
1646080654.4570587,9.695,68.75,
1646080654.6575878,9.695,67.75,
1646080654.8581114,9.695,68.25,
1646080655.0587692,9.695,68.0,
1646080655.2592797,10.08,68.0,
1646080655.459782,10.08,68.75,
1646080655.6602895,10.08,68.0,
1646080655.860831,9.905,68.0,
1646080656.0613542,9.905,66.25,
1646080656.261879,9.905,67.25,
1646080656.4623926,9.905,67.75,
1646080656.6629453,9.905,67.75,
1646080656.8634593,9.79,68.25,
1646080657.0638907,9.79,67.5,
1646080657.26432,9.79,67.75,
1646080657.464751,9.79,67.25,
1646080657.665197,9.79,67.75,
1646080657.865715,9.79,68.0,
1646080658.066283,9.79,68.0,
1646080658.266789,9.79,68.5,
1646080658.4673178,9.79,69.0,
1646080658.6678495,9.79,68.0,
1646080658.8683765,9.79,68.25,
1646080659.0689006,9.79,68.25,
1646080659.269462,9.79,68.25,
1646080659.469985,9.79,68.0,
1646080659.6704962,9.79,67.75,
1646080659.872054,9.79,67.75,
1646080660.0723743,9.79,68.0,
1646080660.2728055,9.79,68.0,
1646080660.473362,9.79,68.0,
1646080660.6740599,9.79,67.25,
1646080660.8745198,9.79,67.75,
1646080661.0748062,9.79,68.25,
1646080661.275309,9.79,69.0,
1646080661.4759674,9.79,68.25,
1646080661.6764646,9.79,68.0,
1646080661.876891,9.508,68.25,
1646080662.0772212,9.508,67.75,
1646080662.2776437,9.508,68.0,
1646080662.478174,9.508,67.75,
1646080662.6787603,9.508,67.0,
1646080662.8792808,9.508,67.5,
1646080663.079802,9.508,68.0,
1646080663.2803168,9.508,68.5,
1646080663.4808586,9.508,68.25,
1646080663.6813784,9.508,69.0,
1646080663.8819013,9.508,67.75,
1646080664.0824206,9.508,68.5,
1646080664.282941,9.508,68.5,
1646080664.4834797,9.508,68.5,
1646080664.684011,9.508,68.0,
1646080664.8845484,10.218,69.0,
1646080665.085019,10.218,68.75,
1646080665.285531,10.218,69.25,
1646080665.4860299,10.218,68.5,
1646080665.6865656,10.218,67.75,
1646080665.8870974,10.218,68.75,
1646080666.0876126,10.08,69.0,
1646080666.2881398,10.08,67.75,
1646080666.4887023,10.08,68.0,
1646080666.6892161,10.08,67.5,
1646080666.8897436,10.08,68.25,
1646080667.09026,10.08,68.0,
1646080667.2908244,10.08,68.0,
1646080667.4913785,10.08,68.25,
1646080667.691908,10.08,68.25,
1646080667.8924298,10.08,68.25,
1646080668.0929472,10.08,68.5,
1646080668.2934875,10.08,67.75,
1646080668.4940226,10.08,68.5,
1646080668.6945434,10.08,67.75,
1646080668.8951056,9.905,67.75,
1646080669.095667,9.905,68.5,
1646080669.2962081,9.905,68.5,
1646080669.4967604,9.905,69.0,
1646080669.6972852,9.905,68.75,
1646080669.8978193,9.905,68.0,
1646080670.098377,9.905,68.0,
1646080670.2989058,10.111,68.75,
1646080670.4994388,10.111,68.0,
1646080670.6999583,10.111,68.0,
1646080670.9005027,9.806,69.0,
1646080671.101035,9.806,67.5,
1646080671.3015609,9.806,68.0,
1646080671.5021174,9.806,67.75,
1646080671.7027662,9.806,68.0,
1646080671.9032705,9.806,68.0,
1646080672.1038198,9.973,67.75,
1646080672.3043454,9.973,69.0,
1646080672.5048926,9.973,67.0,
1646080672.705417,9.973,68.0,
1646080672.9059405,9.87,68.0,
1646080673.1064732,9.87,68.75,
1646080673.3070219,9.87,68.75,
1646080673.5074954,9.87,68.0,
1646080673.7078052,9.87,68.25,
1646080673.908228,9.87,68.0,
1646080674.1087568,9.89,68.25,
1646080674.3092828,9.89,68.5,
1646080674.5098064,9.89,69.0,
1646080674.7103271,9.89,68.0,
1646080674.9108648,10.054,68.75,
1646080675.1113827,10.054,67.25,
1646080675.311928,10.054,67.25,
1646080675.5124602,10.054,68.0,
1646080675.7130177,10.054,68.5,
1646080675.9135563,10.054,68.25,
1646080676.1140769,9.79,68.25,
1646080676.3147352,9.79,69.25,
1646080676.515248,9.79,68.25,
1646080676.7157845,9.79,68.0,
1646080676.9163074,10.088,68.0,
1646080677.1168292,10.088,68.5,
1646080677.3173714,10.088,69.0,
1646080677.5179043,10.088,67.25,
1646080677.7184346,10.088,68.5,
1646080677.9189625,10.088,69.0,
