total_watts,w_big,w_little,w_gpu,w_mem,usage_c4,usage_c5,usage_c6,usage_c7,temp4,temp5,temp6,temp7,temp_gpu,freq_big_cluster
3.729,1.082445,0.035763,0.10923,0.037758,0,0,0,0,57,61,61,57,54,2000000000
3.718,1.082445,0.03672,0.10923,0.03172,0,0,0,0,57,61,61,57,54,2000000000
3.718,1.086288,0.03668,0.10923,0.03172,0,0,0,0,57,61,61,57,54,2000000000
3.718,1.079883,0.034846,0.10923,0.035322,0,0,0,0,57,61,61,57,54,2000000000
3.718,1.079883,0.034846,0.10923,0.032886,0,0,0,0,57,61,61,57,54,2000000000
3.714,1.082445,0.03672,0.10923,0.031668,0,0,0,0,57,62,61,57,54,2000000000
3.718,1.079883,0.035763,0.10923,0.031668,0,0,0,0,57,61,61,57,54,2000000000
3.718,1.079883,0.034846,0.10923,0.03654,0,0,0,0,57,61,61,57,54,2000000000
3.714,1.081164,0.034846,0.10923,0.03172,0,0,0,0,57,61,61,57,54,2000000000
3.71,1.082445,0.03668,0.10923,0.03294,0,0,0,0,57,61,61,57,54,2000000000
3.725,1.081164,0.035763,0.10923,0.03294,0,0,0,0,57,61,61,57,54,2000000000
3.725,1.081164,0.035763,0.10923,0.035322,0,0,0,0,57,62,61,57,54,2000000000
3.706,1.079883,0.03672,0.10923,0.034104,0,0,0,0,57,61,61,57,54,2000000000
3.718,1.082445,0.034846,0.10923,0.034104,0,0,0,0,57,61,61,57,54,2000000000
3.718,1.079883,0.034846,0.10923,0.034104,0,0,0,0,57,62,61,57,54,2000000000
3.718,1.079883,0.034846,0.10923,0.031668,0,0,0,0,57,61,61,57,54,2000000000
3.714,1.081164,0.035763,0.10923,0.03654,0,0,0,0,57,61,61,57,54,2000000000
3.718,1.082445,0.035763,0.10923,0.03654,0,0,0,0,57,61,61,57,54,2000000000
3.725,1.079883,0.033929,0.10923,0.03654,0,0,0,0,57,61,61,57,54,2000000000
3.725,1.079883,0.033929,0.10923,0.034104,0,0,0,0,57,61,61,57,54,2000000000
3.714,1.082445,0.037597,0.10923,0.032886,0,0,0,0,57,61,61,57,54,2000000000
3.718,1.079883,0.034884,0.10923,0.032886,0,0,0,0,57,61,61,57,54,2000000000
3.725,1.079883,0.034884,0.10923,0.038976,0,0,0,0,57,61,61,57,54,2000000000
3.725,1.085007,0.039431,0.10923,0.035322,0,0,0,0,57,61,61,57,54,2000000000
3.718,1.079883,0.035763,0.10923,0.035322,0,0,0,0,57,61,61,57,54,2000000000
3.725,1.081164,0.034884,0.10923,0.037758,0,0,0,0,57,61,61,57,54,2000000000
3.725,1.081164,0.034884,0.10923,0.031668,0,0,0,0,57,62,61,57,54,2000000000
3.71,1.082445,0.03668,0.10923,0.035322,0,0,0,0,57,61,61,57,54,2000000000
3.725,1.081164,0.034846,0.10923,0.035322,0,0,0,0,57,62,61,57,54,2000000000
3.718,1.079883,0.034846,0.10923,0.035322,0,0,0,0,57,61,61,57,54,2000000000
3.718,1.079883,0.034846,0.10923,0.034104,0,0,0,0,57,61,61,57,54,2000000000
3.718,1.084572,0.03668,0.10923,0.035322,0,0,0,0,57,62,61,57,54,2000000000
3.718,1.081164,0.035763,0.10923,0.035322,0,0,0,0,57,61,61,57,54,2000000000
3.729,1.081164,0.035763,0.10923,0.03654,0,0,0,0,57,61,61,57,54,2000000000
3.729,1.082445,0.03668,0.10923,0.031668,0,0,0,0,57,61,61,57,54,2000000000
3.71,1.082445,0.034846,0.10923,0.031668,0,0,0,0,57,62,61,57,54,2000000000
3.721,1.081164,0.035763,0.10923,0.037758,0,0,0,0,57,62,61,57,54,2000000000
3.718,1.081164,0.035763,0.10923,0.03416,0,0,0,0,57,62,61,57,54,2000000000
3.718,1.081164,0.03668,0.10923,0.034104,0,0,0,0,57,61,61,57,54,2000000000
3.714,1.082445,0.034846,0.10923,0.034104,0,0,0,0,57,62,61,57,54,2000000000
3.729,1.082445,0.034846,0.10923,0.038976,0,0,0,0,57,62,61,57,54,2000000000
3.714,1.082445,0.034846,0.10923,0.031668,0,0,0,0,57,61,61,57,54,2000000000
3.714,1.081164,0.03668,0.10923,0.031668,0,0,0,0,57,61,61,57,54,2000000000
3.718,1.082445,0.034846,0.10923,0.034104,0,0,0,0,57,62,61,57,54,2000000000
3.721,1.082445,0.034846,0.10923,0.034104,0,0,0,0,57,61,61,57,54,2000000000
3.718,1.082445,0.035763,0.10923,0.031668,0,0,0,0,57,61,61,57,54,2000000000
3.718,1.082445,0.034884,0.10923,0.031668,0,0,0,0,57,62,61,57,54,2000000000
3.718,1.081164,0.034884,0.10923,0.034104,0,0,0,0,57,62,61,57,54,2000000000
3.725,1.081164,0.034884,0.10923,0.035322,0,0,0,0,57,62,61,57,54,2000000000
3.725,1.083726,0.03672,0.10923,0.031668,0,0,0,0,57,61,61,57,54,2000000000
3.718,1.082445,0.034884,0.10923,0.031668,0,0,0,0,57,61,61,57,54,2000000000
3.714,1.082445,0.034884,0.10923,0.03654,0,0,0,0,57,61,61,57,54,2000000000
3.725,1.082445,0.03668,0.10923,0.031668,0,0,0,0,57,61,61,57,54,2000000000
3.725,1.082445,0.035802,0.10923,0.031668,0,0,0,0,57,62,61,57,54,2000000000
3.714,1.082445,0.034884,0.10923,0.032886,0,0,0,0,57,61,61,57,54,2000000000
3.714,1.081164,0.034884,0.10923,0.034104,0,0,0,0,57,61,61,57,54,2000000000
3.721,1.081164,0.035763,0.10923,0.032886,0,0,0,0,57,61,61,57,54,2000000000
3.721,1.084572,0.03668,0.10923,0.032886,0,0,0,0,57,62,61,57,54,2000000000
3.714,1.079883,0.034846,0.10923,0.034104,0,0,0,0,57,62,61,57,54,2000000000
3.725,1.079883,0.034846,0.10923,0.034104,0,0,0,0,57,62,61,57,54,2000000000
3.725,1.087136,0.03668,0.10923,0.034104,0,0,0,0,57,62,61,57,54,2000000000
3.718,1.084572,0.035802,0.10923,0.034104,0,0,0,0,57,61,61,57,54,2000000000
3.714,1.083726,0.035802,0.10923,0.03654,0,0,0,0,57,62,61,57,54,2000000000
3.721,1.083726,0.035763,0.10923,0.0366,0,0.4374999999,0,0,57,61,61,57,54,2000000000
5.233,1.7733,0.039431,0.10923,0.0366,0,1,0,0,58,71,62,57,54,2000000000
5.233,2.91411,0.035763,0.110445,0.06222,0,1,0,0,60,75,64,58,55,2000000000
6.05,2.9541,0.035763,0.110445,0.05978,0,1,0,0,61,77,65,58,55,2000000000
6.107,2.9541,0.038514,0.11144,0.05978,0,1,0,0,61,78,66,59,56,2000000000
6.107,2.97603,0.03668,0.112435,0.05978,0,1,0,0,62,79,66,59,56,2000000000
6.126,2.99022,0.03668,0.113202,0.061,0,1,0,0,62,79,67,60,57,2000000000
6.157,2.99022,0.03668,0.113202,0.05978,0,1,0,0,63,80,67,60,57,2000000000
6.176,3.00441,0.039431,0.114425,0.05978,0,1,0,0,63,81,68,61,57,2000000000
6.176,3.01473,0.038514,0.11542,0.05978,0,1,0,0,64,81,68,61,58,2000000000
6.191,3.02247,0.038514,0.116415,0.061,0,1,0,0,64,81,69,61,58,2000000000
6.202,3.02247,0.038514,0.116415,0.05978,0,1,0,0,64,82,69,61,58,2000000000
6.218,3.0315,0.039431,0.116181,0.05978,0,1,0,0,65,82,69,62,58,2000000000
6.218,3.04053,0.039431,0.11741,0.059829,0,1,0,0,65,82,70,62,58,2000000000
6.233,3.0444,0.039431,0.11741,0.061,0,1,0,0,65,83,70,62,59,2000000000
6.233,3.0444,0.039431,0.118405,0.05978,0,1,0,0,65,83,70,62,59,2000000000
6.248,3.05214,0.037597,0.118405,0.05978,0,1,0,0,65,83,70,63,59,2000000000
6.248,3.05601,0.038514,0.1194,0.06222,0,1,0,0,66,83,70,63,59,2000000000
6.26,3.05601,0.038514,0.1194,0.05978,0,1,0,0,66,84,71,63,59,2000000000
6.263,3.06246,0.041265,0.11916,0.05978,0,1,0,0,66,84,71,63,60,2000000000
6.263,3.06504,0.039431,0.120153,0.05978,0,1,0,0,66,84,71,63,60,2000000000
6.263,3.06633,0.039431,0.12139,0.06105,0,1,0,0,66,84,71,63,60,2000000000
6.271,3.06633,0.040348,0.12139,0.059829,0,1,0,0,66,84,71,63,60,2000000000
6.29,3.07278,0.039431,0.121146,0.059829,0,1,0,0,67,84,72,64,60,2000000000
6.29,3.07536,0.039431,0.12139,0.061,0,1,0,0,67,84,72,64,60,2000000000
6.283,3.08181,0.039431,0.12139,0.059829,0,1,0,0,67,85,72,64,60,2000000000
6.302,3.08181,0.041265,0.122139,0.058608,0,1,0,0,67,85,72,64,60,2000000000
6.305,3.08568,0.039431,0.122385,0.058608,0,1,0,0,67,85,72,64,61,2000000000
6.305,3.08826,0.040348,0.12338,0.06105,0,1,0,0,67,85,72,64,61,2000000000
6.305,3.09084,0.040348,0.12338,0.05978,0,1,0,0,67,85,72,64,61,2000000000
6.313,3.09084,0.041265,0.12338,0.05856,0,1,0,0,67,85,72,64,61,2000000000
6.313,3.09084,0.039431,0.123132,0.05856,0,1,0,0,67,85,72,64,61,2000000000
6.317,3.09471,0.039431,0.123132,0.061,0,1,0,0,68,86,73,64,61,2000000000
6.321,3.09471,0.041265,0.123132,0.059829,0,1,0,0,68,86,73,64,61,2000000000
6.328,3.09342,0.040348,0.123132,0.059829,0,1,0,0,68,86,73,64,61,2000000000
6.332,3.10245,0.039431,0.124125,0.061,0,1,0,0,68,86,73,65,61,2000000000
6.332,3.10116,0.039431,0.124125,0.05978,0,1,0,0,68,86,73,65,61,2000000000
6.332,3.10116,0.041265,0.124125,0.061,0,1,0,0,68,86,73,65,61,2000000000
6.347,3.10761,0.041265,0.125118,0.061,0,1,0,0,68,86,73,65,61,2000000000
6.347,3.1089,0.039431,0.125118,0.062271,0,1,0,0,68,86,73,65,62,2000000000
6.344,3.10761,0.039431,0.125118,0.059829,0,1,0,0,68,86,73,65,62,2000000000
6.344,3.10761,0.042182,0.12537,0.059829,0,1,0,0,68,86,73,65,62,2000000000
6.351,3.1089,0.039431,0.125118,0.059829,0,1,0,0,68,86,73,65,62,2000000000
6.351,3.11406,0.039431,0.125118,0.061,0,1,0,0,68,86,73,65,62,2000000000
6.359,3.11406,0.042182,0.126111,0.05978,0,1,0,0,68,87,74,65,62,2000000000
6.355,3.11535,0.040348,0.126111,0.05978,0,1,0,0,69,87,74,65,62,2000000000
6.363,3.11922,0.040348,0.126111,0.06105,0,1,0,0,69,87,74,65,62,2000000000
6.363,3.1218,0.040348,0.126111,0.05978,0,1,0,0,69,87,74,65,62,2000000000
6.367,3.1218,0.042182,0.126111,0.061,0,1,0,0,69,87,74,65,62,2000000000
6.367,3.12309,0.041265,0.126111,0.061,0,1,0,0,69,87,74,66,62,2000000000
6.37,3.12696,0.041265,0.12736,0.06105,0,1,0,0,69,87,74,66,62,2000000000
6.37,3.12438,0.041265,0.12736,0.06105,0,1,0,0,69,87,74,66,62,2000000000
6.374,3.12438,0.041265,0.127104,0.05978,0,1,0,0,69,87,74,66,62,2000000000
6.378,3.12696,0.041265,0.127104,0.05978,0,1,0,0,69,87,74,66,62,2000000000
6.378,3.12825,0.041265,0.127104,0.06105,0,1,0,0,69,87,74,66,62,2000000000
6.37,3.12825,0.041265,0.127104,0.058608,0,1,0,0,69,87,74,66,63,2000000000
6.378,3.12825,0.041265,0.128097,0.058608,0,1,0,0,69,87,74,66,63,2000000000
6.378,3.12696,0.041265,0.128097,0.06105,0,1,0,0,69,87,74,66,62,2000000000
6.378,3.13083,0.041265,0.128097,0.06105,0,1,0,0,69,87,74,66,63,2000000000
6.386,3.13083,0.043099,0.128097,0.05978,0,1,0,0,69,87,74,66,63,2000000000
6.382,3.12954,0.040348,0.128097,0.05978,0,1,0,0,69,87,74,66,63,2000000000
6.386,3.1347,0.040348,0.128097,0.06105,0,1,0,0,69,88,74,66,63,2000000000
6.386,3.1347,0.041265,0.128097,0.059829,0,1,0,0,69,88,74,66,63,2000000000
6.386,3.1347,0.041265,0.128355,0.059829,0,1,0,0,69,88,74,66,63,2000000000
6.393,3.1347,0.041265,0.128097,0.06105,0,1,0,0,70,88,75,66,63,2000000000
6.393,3.13857,0.041265,0.128097,0.06105,0,1,0,0,70,88,75,66,63,2000000000
6.393,3.14115,0.041265,0.128097,0.059829,0,1,0,0,70,88,75,66,63,2000000000
6.401,3.14115,0.042182,0.12935,0.059829,0,1,0,0,70,88,75,66,63,2000000000
6.401,3.14115,0.041265,0.12909,0.06105,0,1,0,0,70,88,75,66,63,2000000000
6.405,3.14373,0.041265,0.12909,0.06105,0,1,0,0,70,88,75,66,63,2000000000
6.405,3.14373,0.043099,0.12909,0.05978,0,1,0,0,70,88,75,66,63,2000000000
6.412,3.14631,0.041265,0.12909,0.05978,0,1,0,0,70,88,75,66,63,2000000000
6.409,3.14244,0.041265,0.12909,0.059829,0,1,0,0,70,88,75,66,63,2000000000
6.409,3.1476,0.041265,0.12909,0.06105,0,1,0,0,70,88,75,67,63,2000000000
6.409,3.1476,0.042182,0.130083,0.06105,0,1,0,0,70,88,75,67,63,2000000000
6.409,3.15018,0.041265,0.130083,0.06105,0,1,0,0,70,88,75,66,63,2000000000
6.42,3.152622,0.041265,0.130083,0.06105,0,1,0,0,70,88,75,67,63,2000000000
6.42,3.14631,0.043099,0.130083,0.059829,0,1,0,0,70,88,75,67,63,2000000000
6.409,3.14631,0.041265,0.130083,0.059829,0,1,0,0,70,88,75,67,63,2000000000
6.428,3.15405,0.041265,0.130083,0.062271,0,1,0,0,70,88,75,67,63,2000000000
6.428,3.15276,0.041265,0.130083,0.06105,0,1,0,0,70,88,75,67,63,2000000000
6.42,3.15276,0.043099,0.130083,0.059829,0,1,0,0,70,88,75,67,63,2000000000
6.42,3.15147,0.041265,0.130083,0.059829,0,1,0,0,70,88,75,67,64,2000000000
6.428,3.15276,0.041265,0.130083,0.062271,0,1,0,0,70,88,75,67,64,2000000000
6.428,3.15534,0.042182,0.130083,0.06105,0,1,0,0,70,88,75,67,64,2000000000
6.428,3.15534,0.042182,0.130083,0.06105,0,1,0,0,70,89,75,67,64,2000000000
6.42,3.15405,0.041265,0.130083,0.06105,0,1,0,0,70,89,75,67,64,2000000000
6.447,3.15792,0.041265,0.130083,0.06105,0,1,0,0,70,89,75,67,64,2000000000
6.447,3.15921,0.043099,0.131076,0.059829,0,1,0,0,70,89,75,67,64,2000000000
6.435,3.15921,0.042182,0.131076,0.059829,0,1,0,0,70,89,75,67,64,2000000000
6.439,3.16308,0.041265,0.131076,0.06105,0,1,0,0,70,89,76,67,64,2000000000
6.435,3.16295,0.041265,0.131076,0.059829,0,1,0,0,71,89,76,67,64,2000000000
6.439,3.16295,0.042182,0.131076,0.059829,0,1,0,0,70,89,76,67,64,2000000000
6.439,3.166823,0.042182,0.131076,0.059829,0,1,0,0,70,89,76,67,64,2000000000
6.447,3.16824,0.042182,0.131076,0.062271,0,1,0,0,70,89,76,67,64,2000000000
6.451,3.16695,0.042182,0.132069,0.059829,0,1,0,0,71,89,76,67,64,2000000000
6.451,3.16695,0.041265,0.132069,0.059829,0,1,0,0,71,89,76,67,64,2000000000
6.447,3.16437,0.041265,0.132069,0.06105,0,1,0,0,71,89,76,67,64,2000000000
6.451,3.16695,0.041265,0.132069,0.06105,0,1,0,0,71,89,76,67,64,2000000000
6.451,3.16953,0.044016,0.132069,0.059829,0,1,0,0,71,89,76,67,64,2000000000
6.451,3.16953,0.042182,0.132069,0.059829,0,1,0,0,71,89,76,67,64,2000000000
6.447,3.170696,0.042182,0.132069,0.06105,0,1,0,0,71,89,76,67,64,2000000000
6.454,3.173278,0.042182,0.132069,0.059829,0,1,0,0,71,89,76,67,64,2000000000
6.451,3.173278,0.043099,0.132069,0.06105,0,1,0,0,71,89,76,68,64,2000000000
6.451,3.173278,0.042182,0.132069,0.06105,0,1,0,0,71,89,76,68,64,2000000000
6.458,3.1734,0.042182,0.132069,0.06105,0,1,0,0,71,89,76,67,64,2000000000
6.458,3.177151,0.043099,0.132069,0.059829,0,1,0,0,71,89,76,67,64,2000000000
6.458,3.177151,0.043099,0.132069,0.059829,0,1,0,0,71,89,76,67,64,2000000000
6.462,3.17598,0.042182,0.132069,0.06105,0,1,0,0,71,89,76,68,64,2000000000
6.458,3.17211,0.042182,0.132069,0.06105,0,1,0,0,71,89,76,68,64,2000000000
6.466,3.179733,0.044016,0.133062,0.058608,0,1,0,0,71,89,76,68,64,2000000000
6.466,3.179733,0.041265,0.133062,0.058608,0,1,0,0,71,89,76,68,64,2000000000
6.458,3.179733,0.041265,0.133062,0.06105,0,1,0,0,71,89,76,68,64,2000000000
6.462,3.18114,0.041265,0.13333,0.059829,0,1,0,0,71,89,76,68,64,2000000000
6.462,3.17856,0.044016,0.13333,0.059829,0,1,0,0,71,89,76,68,64,2000000000
6.47,3.181024,0.041265,0.13333,0.059829,0,1,0,0,71,90,76,68,64,2000000000
6.466,3.17985,0.041265,0.13333,0.06105,0,1,0,0,71,90,76,68,64,2000000000
6.47,3.184897,0.043099,0.13333,0.059829,0,1,0,0,71,89,76,68,64,2000000000
6.473,3.184897,0.043099,0.13333,0.059829,0,1,0,0,71,89,76,68,64,2000000000
6.473,3.186188,0.042182,0.134325,0.06105,0,1,0,0,71,90,76,68,64,2000000000
6.47,3.17856,0.042182,0.134325,0.059829,0,1,0,0,71,90,77,68,65,2000000000
6.47,3.18114,0.043099,0.13333,0.059829,0,1,0,0,71,90,76,68,65,2000000000
6.47,3.18114,0.041265,0.133062,0.059829,0,1,0,0,71,90,76,68,65,2000000000
6.473,3.17856,0.041265,0.133062,0.062271,0,1,0,0,71,90,76,68,65,2000000000
6.47,3.187479,0.042182,0.134325,0.059829,0,1,0,0,71,90,77,68,65,2000000000
6.481,3.187479,0.042182,0.134055,0.059829,0,1,0,0,71,90,77,68,65,2000000000
6.481,3.187479,0.042182,0.134325,0.059829,0,1,0,0,71,90,76,68,65,2000000000
6.473,3.18501,0.042182,0.134325,0.062271,0,1,0,0,71,90,77,68,65,2000000000
6.477,3.18372,0.044016,0.134325,0.06105,0,1,0,0,71,90,77,68,65,2000000000
6.485,3.18372,0.043099,0.13532,0.06105,0,1,0,0,71,90,77,68,65,2000000000
6.485,3.1863,0.041265,0.134325,0.062271,0,1,0,0,71,90,77,68,65,2000000000
6.477,3.18877,0.041265,0.134325,0.059829,0,1,0,0,72,90,77,68,65,2000000000
6.481,3.192643,0.044016,0.134325,0.059829,0,1,0,0,72,90,77,68,65,2000000000
6.489,3.192643,0.042182,0.135048,0.059829,0,1,0,0,72,90,77,68,65,2000000000
6.489,3.193934,0.042182,0.135048,0.062271,0,1,0,0,72,90,77,68,65,2000000000
6.496,3.197807,0.043099,0.13532,0.059829,0,1,0,0,72,90,77,68,65,2000000000
6.5,3.195225,0.043099,0.13532,0.059829,0,1,0,0,72,90,77,68,65,2000000000
6.492,3.195225,0.042182,0.13532,0.059829,0,1,0,0,72,90,77,68,65,2000000000
6.492,3.195225,0.042182,0.13532,0.064713,0,1,0,0,72,90,77,68,65,2000000000
6.492,3.199098,0.04585,0.135048,0.06105,0,1,0,0,72,90,77,68,65,2000000000
6.492,3.199098,0.044016,0.13532,0.06105,0,1,0,0,72,90,77,68,65,2000000000
6.492,3.196516,0.043099,0.13532,0.062271,0,1,0,0,72,90,77,68,65,2000000000
6.492,3.197807,0.043099,0.13532,0.059829,0,1,0,0,72,90,77,68,65,2000000000
6.492,3.197807,0.044933,0.135048,0.06105,0,1,0,0,72,90,77,68,65,2000000000
6.492,3.197807,0.044016,0.13532,0.06105,0,1,0,0,72,90,77,68,65,2000000000
6.935,3.20168,0.044016,0.13532,0.068376,0.2666666667,1,0.0624999999,0.0666666665,72,90,77,68,65,2000000000
6.935,3.502612,0.050435,0.13532,0.064713,0,1,0,0,72,91,78,69,65,2000000000
6.523,3.209426,0.044016,0.136315,0.059829,0,1,0,0,72,91,77,69,65,2000000000
6.512,3.209426,0.043099,0.136315,0.059829,0,1,0,0,72,90,77,69,65,2000000000
6.512,3.204262,0.043099,0.136315,0.062271,0,1,0,0,72,90,77,69,65,2000000000
6.515,3.205553,0.044933,0.136315,0.058608,0,1,0,0,72,91,77,69,65,2000000000
6.515,3.204262,0.042182,0.135048,0.058608,0,1,0,0,72,90,77,69,65,2000000000
6.504,3.204262,0.042182,0.135048,0.06105,0,1,0,0,72,90,77,69,65,2000000000
6.504,3.202971,0.042182,0.136315,0.06105,0,1,0,0,72,91,77,69,65,2000000000
6.512,3.206844,0.044933,0.136315,0.059829,0,1,0,0,72,91,77,69,65,2000000000
6.512,3.206844,0.044016,0.136315,0.059829,0,0.375,0,0,72,91,77,69,65,2000000000
4.714,2.395107,0.044016,0.136315,0.0488,0,0,0,0,71,80,76,68,65,2000000000
4.714,1.290974,0.042228,0.135048,0.03294,0,0,0,0,69,76,74,68,65,2000000000
4.031,1.25636,0.042182,0.135048,0.03294,0,0,0,0,68,75,73,67,64,2000000000
3.996,1.25636,0.040348,0.133062,0.03416,0,0,0,0,68,74,72,66,64,2000000000
3.996,1.238412,0.040348,0.133062,0.03538,0,0,0,0,67,73,72,66,63,2000000000
3.962,1.223028,0.041265,0.132069,0.03416,0,0,0,0,66,72,71,66,63,2000000000
3.939,1.210208,0.039431,0.131076,0.03416,0,0,0,0,66,71,71,65,63,2000000000
3.931,1.210208,0.039431,0.131076,0.03538,0,0,0,0,66,71,70,65,62,2000000000
3.931,1.201234,0.039431,0.130083,0.03538,0,0,0,0,65,71,70,65,62,2000000000
3.916,1.193542,0.041265,0.12909,0.03294,0.0624999999,0,0,0,65,70,70,64,62,2000000000
3.901,1.193542,0.038514,0.128097,0.03294,0,0,0,0,65,70,69,64,61,2000000000
3.901,1.188414,0.038514,0.128097,0.03782,0,0,0,0,64,70,69,64,61,2000000000
3.901,1.184568,0.041265,0.127104,0.03416,0,0,0,0,64,69,69,64,61,2000000000
3.893,1.176876,0.039431,0.126111,0.03416,0,0,0,0,64,69,68,64,61,2000000000
3.882,1.176876,0.037597,0.126111,0.03538,0,0,0,0,64,69,68,63,61,2000000000
3.866,1.174312,0.037597,0.126111,0.03538,0,0,0,0,64,69,68,63,61,2000000000
3.866,1.171748,0.039431,0.125118,0.03538,0,0,0,0,63,68,68,63,60,2000000000
3.866,1.167902,0.038556,0.125118,0.03538,0,0,0,0,63,68,68,63,60,2000000000
3.863,1.167902,0.038556,0.125118,0.03538,0,0,0,0,63,68,67,63,60,2000000000
3.863,1.165338,0.037597,0.125118,0.03416,0,0,0,0,63,68,67,63,60,2000000000
3.855,1.16021,0.039474,0.124125,0.03416,0,0,0,0,63,68,67,62,60,2000000000
3.844,1.16021,0.037597,0.124125,0.03416,0,0,0,0,63,68,67,62,60,2000000000
3.859,1.16021,0.037597,0.124125,0.0366,0,0,0,0,63,68,67,62,60,2000000000
3.859,1.158928,0.039431,0.123132,0.03416,0,0,0,0,63,67,67,62,59,2000000000
3.844,1.152518,0.037638,0.123132,0.03416,0,0,0,0,62,67,67,62,59,2000000000
3.844,1.152518,0.037638,0.122139,0.03416,0,0,0,0,62,67,67,62,59,2000000000
3.84,1.1538,0.037638,0.122139,0.03294,0,0,0,0,62,67,66,62,59,2000000000
3.84,1.149954,0.039474,0.122139,0.03538,0,0,0,0,62,67,66,62,59,2000000000
3.836,1.148672,0.037638,0.122139,0.03538,0,0,0,0,62,67,66,62,59,2000000000
3.836,1.148672,0.037638,0.122139,0.03538,0,0,0,0,62,67,66,62,59,2000000000
3.836,1.14739,0.037638,0.121146,0.03416,0,0,0,0,62,67,66,61,59,2000000000
3.836,1.14739,0.038514,0.121146,0.035322,0,0,0,0,62,67,66,61,59,2000000000
3.828,1.14739,0.037638,0.121146,0.035322,0,0,0,0,62,66,66,61,59,2000000000
3.84,1.143544,0.037638,0.121146,0.03654,0,0,0,0,62,66,66,61,59,2000000000
3.825,1.146108,0.037638,0.121146,0.03416,0,0,0,0,62,66,66,61,59,2000000000
3.825,1.143544,0.037638,0.121146,0.03416,0,0,0,0,62,66,66,61,58,2000000000
3.817,1.143544,0.03672,0.121146,0.03416,0,0,0,0,62,66,66,61,59,2000000000
3.828,1.142262,0.03672,0.121146,0.03416,0,0,0,0,61,66,66,61,58,2000000000
3.825,1.14098,0.039474,0.120153,0.03294,0,0,0,0,61,66,66,61,58,2000000000
3.825,1.139698,0.03672,0.120153,0.03294,0,0,0,0,61,66,66,61,58,2000000000
3.821,1.139698,0.03672,0.120153,0.0366,0,0,0,0,61,66,65,61,58,2000000000
3.825,1.14098,0.037638,0.120153,0.034104,0,0,0,0,61,66,65,61,58,2000000000
3.825,1.138416,0.039474,0.120153,0.034104,0,0,0,0,61,66,66,61,58,2000000000
3.817,1.138416,0.037597,0.11916,0.034104,0,0,0,0,61,66,65,61,58,2000000000
3.817,1.138416,0.037597,0.11916,0.0366,0,0,0,0,61,66,65,61,58,2000000000
3.813,1.137134,0.037638,0.11916,0.03416,0,0,0,0,61,66,65,61,58,2000000000
3.813,1.137134,0.037638,0.11916,0.03416,0,0,0,0,61,66,65,61,58,2000000000
3.813,1.137134,0.03672,0.11916,0.03538,0,0,0,0,61,66,65,61,58,2000000000
3.809,1.13457,0.03672,0.11916,0.03416,0,0,0,0,61,66,65,61,58,2000000000
3.809,1.13457,0.039431,0.11916,0.03416,0,0,0,0,61,66,65,61,58,2000000000
3.809,1.13457,0.03668,0.11916,0.03416,0,0,0,0,61,66,65,61,58,2000000000
3.805,1.13457,0.03668,0.11916,0.03538,0,0,0,0,61,66,65,61,58,2000000000
3.809,1.135852,0.038514,0.11916,0.03538,0,0,0,0,61,65,65,61,58,2000000000
3.809,1.132006,0.038556,0.11916,0.03416,0,0,0,0,61,66,65,61,58,2000000000
3.805,1.130724,0.03672,0.11916,0.03416,0,0,0,0,61,66,65,61,58,2000000000
3.802,1.130724,0.03672,0.11916,0.035322,0,0,0,0,61,65,65,61,58,2000000000
3.805,1.130724,0.038514,0.11916,0.03294,0,0,0,0,61,65,65,61,58,2000000000
3.805,1.133288,0.037597,0.118167,0.03294,0,0,0,0,61,65,65,60,58,2000000000
3.798,1.133288,0.03668,0.118167,0.0366,0,0,0,0,61,65,65,60,58,2000000000
3.802,1.129442,0.03668,0.118167,0.03416,0,0,0,0,61,65,65,60,58,2000000000
3.805,1.130724,0.037597,0.118167,0.031668,0,0,0,0,61,65,65,60,58,2000000000
3.805,1.129442,0.037597,0.118167,0.031668,0,0,0,0,61,65,65,60,58,2000000000
3.802,1.129442,0.037597,0.118167,0.0366,0,0,0,0,61,65,65,60,58,2000000000
3.798,1.130724,0.03668,0.118167,0.03416,0,0,0,0,61,65,65,60,58,2000000000
3.802,1.130724,0.037597,0.118167,0.03416,0,0,0,0,61,65,65,60,58,2000000000
3.802,1.12816,0.035802,0.118167,0.03416,0,0,0,0,61,65,65,60,58,2000000000
3.79,1.12816,0.035802,0.118167,0.03538,0,0,0,0,61,65,65,60,58,2000000000
3.802,1.129442,0.038556,0.118167,0.03538,0,0,0,0,61,65,65,60,58,2000000000
3.798,1.12816,0.037597,0.118167,0.03538,0,0,0,0,61,65,65,60,58,2000000000
3.798,1.130724,0.03668,0.118167,0.03538,0,0,0,0,61,65,65,60,58,2000000000
3.802,1.130724,0.03668,0.118167,0.03416,0,0,0,0,61,65,65,60,58,2000000000
3.805,1.130724,0.038514,0.118167,0.0366,0,0,0,0,61,65,65,60,58,2000000000
3.805,1.12816,0.03672,0.118167,0.0366,0,0,0,0,61,65,65,60,58,2000000000
3.798,1.12816,0.03672,0.118167,0.0366,0,0,0,0,61,65,65,60,58,2000000000
3.798,1.12816,0.037638,0.118167,0.03294,0,0,0,0,61,65,65,60,57,2000000000
3.798,1.12816,0.03672,0.118167,0.03294,0,0,0,0,61,65,65,60,57,2000000000
