time_stamp, total_power, cpu_temp,
1648575221.2113547,4.989,45.084,
1648575221.4117563,4.989,45.084,
1648575221.6121109,5.042,45.084,
1648575221.812463,5.042,44.546,
1648575222.0127568,5.042,44.546,
1648575222.2130494,5.042,44.546,
1648575222.413343,5.042,44.546,
1648575222.6136358,5.031,45.084,
1648575222.8139713,5.031,44.546,
1648575223.0142536,5.031,44.546,
1648575223.2145853,5.031,45.084,
1648575223.4148998,5.031,45.084,
1648575223.6152296,5.012,44.546,
1648575223.8155425,5.012,44.546,
1648575224.0158513,5.012,44.546,
1648575224.2162833,5.012,45.084,
1648575224.4166386,5.012,45.084,
1648575224.616944,5.073,45.084,
1648575224.817292,5.073,44.546,
1648575225.0176315,5.073,45.084,
1648575225.2179482,5.073,44.546,
1648575225.4182563,5.073,45.084,
1648575225.6185865,5.015,45.084,
1648575225.8189254,5.015,45.084,
1648575226.019297,5.015,44.546,
1648575226.2195928,5.015,45.084,
1648575226.4199274,5.015,45.084,
1648575226.620229,5.015,45.084,
1648575226.8205411,5.015,44.546,
1648575227.0208535,5.015,45.084,
1648575227.2211561,5.015,44.546,
1648575227.4214962,5.015,45.084,
1648575227.6218033,5.015,44.546,
1648575227.822126,5.008,45.084,
1648575228.0224707,5.008,45.084,
1648575228.2227945,5.008,44.546,
1648575228.4231749,5.008,45.084,
1648575228.623528,5.061,45.084,
1648575228.8238661,5.061,45.084,
1648575229.0241852,5.061,44.546,
1648575229.2244844,5.061,45.084,
1648575229.4248002,5.061,44.546,
1648575229.6251116,4.992,45.084,
1648575229.8254461,4.992,44.546,
1648575230.0257487,4.992,44.546,
1648575230.2260802,4.992,44.008,
1648575230.4263897,4.992,44.546,
1648575230.6267476,4.992,44.546,
1648575230.8270583,4.992,44.546,
1648575231.0273514,4.992,45.084,
1648575231.227663,4.992,45.084,
1648575231.428008,4.992,44.546,
1648575231.6283817,4.992,45.084,
1648575231.8287148,4.992,44.008,
1648575232.0290606,5.023,45.084,
1648575232.2293522,5.023,45.084,
1648575232.4296303,5.023,44.546,
1648575232.6299176,5.023,45.084,
1648575232.8302264,5.038,45.084,
1648575233.0305233,5.038,44.008,
1648575233.230829,5.038,45.084,
1648575233.4311275,5.038,44.546,
1648575233.631424,5.115,45.084,
1648575233.8318095,5.115,45.084,
1648575234.0321643,5.115,45.084,
1648575234.2325222,5.115,44.546,
1648575234.4328365,5.115,44.546,
1648575234.6331427,5.031,45.084,
1648575234.8334405,5.031,44.546,
1648575235.033753,5.031,45.084,
1648575235.2340746,5.031,44.546,
1648575235.4344018,5.031,45.084,
1648575235.6347961,5.027,45.084,
1648575235.8351698,5.027,44.546,
1648575236.035529,5.027,44.008,
1648575236.2358432,5.027,44.546,
1648575236.43614,5.027,44.546,
1648575236.6364386,5.027,45.084,
1648575236.8367682,5.065,45.084,
1648575237.0370703,5.065,45.084,
1648575237.2374048,5.065,44.546,
1648575237.4377027,5.065,44.546,
1648575237.6380374,5.061,45.084,
1648575237.8384144,5.061,44.546,
1648575238.0387871,5.061,45.084,
1648575238.2391899,5.061,45.084,
1648575238.4394467,5.061,45.084,
1648575238.6397312,5.008,45.084,
1648575238.8400364,5.008,44.546,
1648575239.0403318,5.008,44.546,
1648575239.2407303,5.008,45.084,
1648575239.4410324,5.008,44.546,
1648575239.6413527,5.05,44.546,
1648575239.8416336,5.05,45.084,
1648575240.0419269,5.05,45.084,
1648575240.2422123,5.05,45.084,
1648575240.442525,5.05,44.546,
1648575240.6428475,5.107,45.084,
1648575240.8431654,5.107,44.546,
1648575241.0434768,5.107,45.084,
1648575241.2437866,5.107,44.546,
1648575241.4441116,5.107,45.084,
1648575241.6444256,5.019,45.084,
1648575241.8447573,5.019,45.084,
1648575242.045092,5.019,45.084,
